record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,mapped_genre
GD0753,21,Male,Student,2,4.1,Rpg,Elden Ring,Pc,45.63,Good,2.63,9.0,11.2,3,8.7,5.2,Fair,Always,False,False,False,1.3,Euphoric,Often,False,False,False,Low,0,3-6h,Role-playing
GD0754,19,Female,Student,3,0.8,Fps,Call of Duty,Pc,35.12,Good,1.43,2.0,11.8,1,8.8,7.4,Fair,Sometimes,False,False,False,0.1,Normal,Sometimes,False,False,False,Low,0,0-3h,Action
GD0755,17,Female,Student,7,3.7,Strategy,StarCraft II,Pc,22.33,Average,1.86,,11.0,1,6.3,5.5,Fair,Rarely,False,False,False,0.1,Euphoric,Daily,False,False,False,Low,0,3-6h,Strategy
GD0756,23,Male,Professional,8,11.0,Moba,League of Legends,Multi-platform,144.47,Poor,,6.0,0.0,7,4.5,3.4,Very Poor,Always,True,True,True,2.5,Restless,Sometimes,True,True,False,Severe,2,9-12h,Strategy
GD0757,27,Male,Professional,12,1.5,Fps,Valorant,Mobile,10.08,Average,,3.0,12.0,1,10.4,9.0,Good,Sometimes,False,False,False,0.5,Euphoric,Often,False,False,False,Low,0,0-3h,Action
GD0758,17,Male,Student,7,6.6,Mobile games,Clash of Clans,Pc,29.91,Below Average,1.5,,5.3,6,5.5,3.7,Poor,Always,True,True,True,1.2,Angry,Rarely,True,True,False,High,2,6-9h,Casual
GD0759,16,Female,Student,2,5.9,Rpg,Skyrim,Console,19.38,Below Average,1.77,,6.5,3,5.9,6.6,Fair,Always,True,True,True,0.2,Anxious,Sometimes,False,True,False,Moderate,1,3-6h,Role-playing
GD0760,33,Female,Professional,6,5.5,Moba,League of Legends,Pc,82.37,Below Average,,5.0,6.4,3,8.1,6.1,Good,Never,False,False,False,1.4,Normal,Never,False,True,False,Moderate,1,3-6h,Strategy
GD0761,16,Male,Student,2,11.4,Moba,League of Legends,Console,73.87,Below Average,3.91,,3.1,7,5.6,3.0,Poor,Always,False,True,True,1.5,Anxious,Sometimes,True,False,True,Severe,2,9-12h,Strategy
GD0762,18,Female,Student,3,2.7,Mmo,Elder Scrolls Online,Multi-platform,42.45,Excellent,3.85,,9.7,1,6.9,8.6,Good,Often,False,False,False,0.1,Normal,Often,False,False,False,Low,0,0-3h,Role-playing
GD0763,22,Male,Student,10,5.5,Fps,Valorant,Console,91.34,Average,1.06,1.0,9.6,3,8.8,6.0,Insomnia,Often,True,False,True,0.8,Normal,Never,False,False,False,Low,0,3-6h,Action
GD0764,15,Male,Student,1,7.3,Moba,Mobile Legends,Mobile,115.77,Average,2.89,,6.0,5,4.9,4.5,Very Poor,Never,True,True,True,1.6,Anxious,Daily,True,True,False,High,2,6-9h,Strategy
GD0765,24,Male,Professional,7,7.7,Mmo,World of Warcraft,Mobile,30.64,Failing,,8.0,4.0,3,5.7,3.2,Poor,Often,True,True,True,1.0,Euphoric,Sometimes,True,True,False,High,2,6-9h,Role-playing
GD0766,19,Female,Student,4,8.3,Battle royale,Apex Legends,Console,10.32,Average,1.44,10.0,8.2,5,4.4,5.5,Poor,Always,False,True,True,1.4,Restless,Sometimes,True,True,True,Severe,3,6-9h,Action
GD0767,19,Male,Student,7,9.5,Mmo,Elder Scrolls Online,Multi-platform,336.84,Below Average,3.65,1.0,6.9,6,3.7,4.6,Very Poor,Often,False,True,True,3.4,Normal,Daily,True,False,False,High,1,9-12h,Role-playing
GD0768,20,Female,Student,4,10.0,Battle royale,PUBG,Multi-platform,386.2,Below Average,2.71,7.0,2.0,5,6.9,5.3,Very Poor,Never,False,True,True,5.7,Irritable,Never,True,False,False,High,1,9-12h,Action
GD0769,27,Male,Professional,14,2.8,Battle royale,Fortnite,Console,16.42,Average,,7.0,11.2,1,9.3,7.3,Good,Often,False,False,False,2.2,Normal,Never,False,False,False,Low,0,0-3h,Action
GD0770,21,Male,Student,2,8.6,Moba,League of Legends,Multi-platform,471.04,Poor,2.67,4.0,1.7,5,6.9,4.0,Fair,Sometimes,True,True,True,1.6,Anxious,Rarely,True,True,False,Severe,2,6-9h,Strategy
GD0771,16,Female,Student,2,4.9,Strategy,StarCraft II,Pc,89.56,Average,3.44,,9.8,3,9.2,5.1,Poor,Always,True,False,True,0.8,Euphoric,Often,False,False,False,Low,0,3-6h,Strategy
GD0772,17,Male,Student,5,3.4,Rpg,Skyrim,Pc,13.73,Good,2.86,,9.5,1,8.5,8.8,Good,Sometimes,False,False,False,0.8,Normal,Never,False,False,False,Low,0,0-3h,Role-playing
GD0773,19,Male,Student,3,2.2,Fps,Valorant,Console,38.09,Good,1.03,10.0,14.0,1,9.0,8.9,Good,Always,False,False,False,0.1,Excited,Daily,False,False,False,Low,0,0-3h,Action
GD0774,20,Female,Student,1,4.2,Rpg,Elden Ring,Console,22.92,Below Average,2.77,2.0,10.9,3,7.8,6.1,Fair,Often,False,False,False,1.2,Normal,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0775,18,Male,Student,5,5.0,Strategy,Age of Empires,Pc,130.46,Below Average,2.76,,8.8,3,5.7,6.4,Fair,Often,False,False,False,1.8,Restless,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0776,21,Other,Student,9,7.9,Strategy,StarCraft II,Pc,70.68,Poor,1.63,6.0,6.3,4,5.8,5.1,Poor,Rarely,False,False,False,1.6,Anxious,Sometimes,False,True,False,Moderate,1,6-9h,Strategy
GD0777,21,Female,Student,2,10.7,Mobile games,PUBG Mobile,Console,394.92,Average,1.13,6.0,0.7,8,5.7,3.7,Very Poor,Often,True,True,True,0.1,Depressed,Sometimes,True,False,False,High,1,9-12h,Casual
GD0778,25,Male,Professional,5,8.6,Battle royale,Fortnite,Pc,141.47,Below Average,,9.0,5.5,6,6.6,5.1,Poor,Often,False,True,True,2.8,Anxious,Daily,False,False,True,High,1,6-9h,Action
GD0779,28,Female,Professional,5,8.8,Moba,League of Legends,Console,442.42,Failing,,5.0,2.5,6,7.4,4.8,Poor,Rarely,False,True,True,4.2,Irritable,Sometimes,False,False,True,High,1,6-9h,Strategy
GD0780,23,Male,Professional,9,3.4,Battle royale,Fortnite,Mobile,36.34,Good,,6.0,13.9,1,8.9,7.5,Good,Sometimes,False,False,False,0.4,Irritable,Never,False,False,False,Low,0,0-3h,Action
GD0781,21,Female,Student,11,6.3,Fps,Valorant,Pc,120.62,Poor,1.67,4.0,9.6,2,5.1,6.1,Good,Never,True,True,True,4.1,Normal,Rarely,False,True,False,Moderate,1,3-6h,Action
GD0782,18,Male,Student,3,2.1,Fps,Valorant,Pc,39.9,Excellent,1.79,,11.1,2,10.6,7.4,Good,Never,False,False,False,0.3,Normal,Sometimes,False,False,False,Low,0,0-3h,Action
GD0783,17,Male,Student,3,4.6,Rpg,Cyberpunk 2077,Multi-platform,15.54,Below Average,1.44,,10.6,3,6.1,5.1,Fair,Never,False,False,False,2.0,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0784,25,Female,Professional,10,9.8,Mobile games,Clash of Clans,Console,63.25,Poor,,7.0,2.2,6,3.2,5.2,Fair,Always,False,False,False,8.1,Euphoric,Often,True,True,True,Severe,3,9-12h,Casual
GD0785,20,Male,Student,1,3.0,Battle royale,Fortnite,Mobile,34.88,Excellent,3.26,1.0,8.9,1,9.7,8.1,Good,Never,False,False,False,0.7,Excited,Rarely,False,False,False,Low,0,0-3h,Action
GD0786,14,Female,Student,4,2.9,Mobile games,Candy Crush,Mobile,0.78,Excellent,1.86,,12.3,1,9.2,8.7,Good,Always,False,False,False,0.9,Angry,Sometimes,False,False,False,Low,0,0-3h,Casual
GD0787,15,Male,Student,5,5.8,Mmo,Elder Scrolls Online,Multi-platform,10.87,Good,1.45,,7.5,4,7.6,6.6,Fair,Often,False,False,False,0.5,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0788,22,Male,Student,9,5.7,Rpg,Elden Ring,Pc,44.8,Good,3.89,6.0,6.5,3,6.1,6.8,Fair,Always,False,False,False,1.9,Depressed,Often,False,False,False,Low,0,3-6h,Role-playing
GD0789,19,Male,Student,8,7.0,Strategy,Civilization VI,Console,61.59,Excellent,3.08,1.0,9.2,2,7.0,3.8,Fair,Always,False,True,True,3.3,Euphoric,Never,True,True,False,High,2,6-9h,Strategy
GD0790,15,Female,Student,4,7.9,Rpg,Skyrim,Multi-platform,80.06,Poor,3.4,,4.6,5,7.3,4.3,Good,Often,True,True,True,0.7,Euphoric,Often,False,False,False,Low,0,6-9h,Role-playing
GD0791,20,Male,Student,3,7.0,Strategy,Civilization VI,Pc,23.82,Poor,1.4,3.0,7.2,5,7.6,3.6,Very Poor,Never,True,True,True,4.0,Angry,Often,False,True,False,Moderate,1,6-9h,Strategy
GD0792,34,Male,Professional,16,1.4,Mobile games,PUBG Mobile,Multi-platform,48.31,Good,,9.0,13.5,1,10.4,8.3,Good,Often,False,False,False,0.3,Restless,Never,False,False,False,Low,0,0-3h,Casual
GD0793,18,Female,Student,1,8.7,Mmo,Final Fantasy XIV,Console,486.6,Below Average,2.87,,2.6,5,6.6,6.0,Very Poor,Often,True,True,True,6.7,Depressed,Sometimes,True,True,False,Severe,2,6-9h,Role-playing
GD0794,16,Female,Student,5,6.0,Battle royale,Fortnite,Console,134.04,Good,1.35,,5.5,3,6.0,6.0,Fair,Always,False,True,True,0.5,Anxious,Never,False,True,False,Moderate,1,3-6h,Action
GD0795,17,Female,Student,7,4.7,Strategy,Civilization VI,Pc,22.32,Good,3.27,,10.2,3,7.9,5.0,Good,Never,True,False,True,3.1,Irritable,Often,False,False,False,Low,0,3-6h,Strategy
GD0796,20,Female,Student,6,3.9,Strategy,StarCraft II,Pc,28.45,Below Average,1.16,1.0,8.6,3,8.9,6.0,Good,Often,False,False,False,1.3,Normal,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0797,18,Male,Student,2,7.1,Battle royale,Apex Legends,Multi-platform,94.86,Below Average,1.49,,6.8,4,6.3,4.4,Very Poor,Always,True,True,True,0.4,Anxious,Rarely,True,True,False,High,2,6-9h,Action
GD0798,20,Male,Student,8,2.9,Mmo,Elder Scrolls Online,Mobile,41.86,Excellent,2.13,7.0,8.9,1,8.7,7.7,Good,Sometimes,False,False,False,0.6,Euphoric,Never,False,False,False,Low,0,0-3h,Role-playing
GD0799,22,Female,Student,11,6.7,Rpg,Cyberpunk 2077,Multi-platform,59.16,Below Average,3.55,4.0,8.1,4,4.6,4.0,Poor,Sometimes,True,True,True,3.0,Anxious,Daily,True,False,False,Moderate,1,6-9h,Role-playing
GD0800,27,Male,Professional,15,7.6,Mmo,World of Warcraft,Mobile,114.21,Good,,5.0,2.8,4,4.6,3.3,Poor,Often,True,True,True,2.2,Withdrawn,Often,True,False,False,Moderate,1,6-9h,Role-playing
GD0801,17,Male,Student,4,6.6,Mmo,World of Warcraft,Mobile,59.22,Below Average,3.68,,6.4,5,5.3,5.8,Very Poor,Never,True,True,True,0.3,Anxious,Often,True,False,False,Moderate,1,6-9h,Role-playing
GD0802,19,Male,Student,6,5.3,Rpg,Cyberpunk 2077,Pc,112.89,Average,2.26,2.0,9.2,3,5.6,5.5,Poor,Never,False,False,False,0.2,Angry,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0803,17,Other,Student,5,5.6,Rpg,Skyrim,Multi-platform,148.83,Excellent,1.82,,9.9,3,7.3,6.3,Very Poor,Often,True,False,True,2.5,Depressed,Often,False,True,False,Moderate,1,3-6h,Role-playing
GD0804,15,Male,Student,4,3.4,Moba,Mobile Legends,Console,28.03,Below Average,3.17,,11.9,3,7.2,8.4,Good,Sometimes,False,False,False,1.0,Normal,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0805,15,Male,Student,1,8.2,Strategy,StarCraft II,Mobile,88.12,Below Average,2.36,,4.6,5,5.8,5.3,Poor,Always,True,False,True,1.6,Anxious,Often,False,False,False,Low,0,6-9h,Strategy
GD0806,22,Male,Student,11,10.5,Fps,Overwatch,Console,443.88,Poor,1.41,6.0,0.1,6,4.9,4.8,Very Poor,Always,True,False,True,3.1,Irritable,Often,True,True,True,Severe,3,9-12h,Action
GD0807,22,Male,Student,6,7.4,Rpg,Cyberpunk 2077,Pc,20.41,Below Average,2.8,5.0,4.6,4,8.2,3.2,Very Poor,Always,True,False,True,2.6,Angry,Often,False,True,False,Moderate,1,6-9h,Role-playing
GD0808,27,Male,Professional,6,4.7,Battle royale,PUBG,Mobile,121.89,Below Average,,6.0,11.6,1,5.9,5.9,Poor,Never,True,False,True,1.5,Depressed,Rarely,False,False,False,Low,0,3-6h,Action
GD0809,16,Male,Student,2,5.0,Mobile games,PUBG Mobile,Pc,90.52,Below Average,3.18,,9.7,2,8.8,6.1,Fair,Sometimes,True,False,True,1.5,Anxious,Rarely,False,False,False,Low,0,3-6h,Casual
GD0810,22,Male,Student,6,4.9,Strategy,StarCraft II,Mobile,40.15,Below Average,3.98,9.0,8.9,5,8.9,5.3,Poor,Often,True,False,True,0.4,Angry,Often,False,False,False,Low,0,3-6h,Strategy
GD0811,14,Male,Student,3,8.7,Rpg,Cyberpunk 2077,Pc,259.52,Below Average,2.07,,5.2,6,7.2,5.1,Poor,Always,True,True,True,1.5,Euphoric,Sometimes,False,True,True,Severe,2,6-9h,Role-playing
GD0812,19,Male,Student,5,1.7,Rpg,Cyberpunk 2077,Multi-platform,16.37,Good,2.27,3.0,11.2,1,9.3,7.4,Poor,Sometimes,False,False,False,0.5,Normal,Rarely,False,False,False,Low,0,0-3h,Role-playing
GD0813,18,Male,Student,7,6.8,Mobile games,Genshin Impact,Pc,26.83,Failing,3.29,,7.9,6,6.8,5.2,Insomnia,Always,False,True,True,0.2,Anxious,Often,True,False,False,Moderate,1,6-9h,Casual
GD0814,24,Male,Professional,5,8.9,Mmo,Final Fantasy XIV,Pc,391.6,Good,,4.0,2.8,7,4.3,4.7,Very Poor,Never,True,True,True,5.0,Restless,Often,True,True,False,Severe,2,6-9h,Role-playing
GD0815,25,Male,Professional,13,4.2,Rpg,Elden Ring,Console,48.39,Excellent,,5.0,12.8,2,8.5,5.3,Good,Often,False,False,False,1.1,Restless,Often,False,False,False,Low,0,3-6h,Role-playing
GD0816,18,Male,Student,7,6.9,Strategy,Civilization VI,Console,146.82,Below Average,3.77,,9.4,3,7.5,5.7,Poor,Often,False,False,False,3.6,Restless,Sometimes,True,True,False,High,2,6-9h,Strategy
GD0817,27,Male,Professional,10,6.0,Moba,Dota 2,Multi-platform,107.64,Excellent,,10.0,9.4,3,5.6,6.3,Very Poor,Rarely,True,True,True,1.1,Euphoric,Daily,False,True,False,Moderate,1,3-6h,Strategy
GD0818,19,Male,Student,1,11.0,Mobile games,Clash of Clans,Console,341.34,Failing,1.88,9.0,0.0,6,4.7,5.3,Insomnia,Sometimes,True,False,True,1.4,Euphoric,Often,False,False,False,Moderate,0,9-12h,Casual
GD0819,18,Male,Student,8,11.9,Moba,Dota 2,Multi-platform,97.11,Average,1.03,,1.7,7,3.6,5.7,Good,Always,True,False,True,0.7,Restless,Daily,True,True,False,Severe,2,9-12h,Strategy
GD0820,18,Male,Student,5,6.3,Rpg,Skyrim,Multi-platform,147.18,Average,3.41,,5.8,3,6.2,6.0,Fair,Often,True,False,True,0.2,Irritable,Rarely,False,True,False,Moderate,1,3-6h,Role-playing
GD0821,21,Male,Student,5,2.2,Mobile games,Candy Crush,Console,0.44,Excellent,3.16,1.0,14.8,1,9.8,7.7,Fair,Often,False,False,False,0.0,Euphoric,Often,False,False,False,Low,0,0-3h,Casual
GD0822,23,Female,Professional,5,6.2,Moba,Dota 2,Mobile,130.71,Good,,10.0,5.9,3,8.6,5.3,Good,Sometimes,False,False,False,2.7,Anxious,Daily,False,True,False,Moderate,1,3-6h,Strategy
GD0823,22,Female,Student,1,9.3,Fps,Call of Duty,Multi-platform,377.17,Poor,3.56,10.0,4.0,6,3.7,5.4,Very Poor,Often,True,True,True,1.5,Restless,Often,True,True,True,Severe,3,9-12h,Action
GD0824,20,Male,Student,1,5.6,Moba,Mobile Legends,Multi-platform,141.67,Poor,3.33,9.0,9.0,4,8.0,5.9,Fair,Never,True,True,True,1.9,Anxious,Rarely,False,True,False,Moderate,1,3-6h,Strategy
GD0825,20,Male,Student,6,6.2,Battle royale,Fortnite,Pc,142.95,Good,2.19,3.0,10.0,3,8.5,5.6,Good,Always,True,True,True,0.2,Euphoric,Daily,False,True,False,Moderate,1,3-6h,Action
GD0826,19,Female,Student,6,7.1,Moba,Mobile Legends,Mobile,83.29,Average,1.38,6.0,9.6,3,5.2,5.1,Very Poor,Never,True,True,True,1.0,Anxious,Daily,True,False,False,Moderate,1,6-9h,Strategy
GD0827,30,Male,Professional,5,7.0,Battle royale,PUBG,Console,44.15,Below Average,,1.0,6.8,4,8.5,3.7,Fair,Often,False,True,True,4.7,Anxious,Daily,True,True,False,High,2,6-9h,Action
GD0828,16,Male,Student,4,3.7,Strategy,Age of Empires,Multi-platform,6.16,Good,2.89,,12.8,3,9.2,6.6,Good,Always,False,False,False,0.4,Euphoric,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0829,23,Male,Professional,6,3.3,Battle royale,PUBG,Console,44.8,Excellent,,3.0,8.8,1,6.8,7.4,Fair,Often,False,False,False,0.6,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0830,21,Male,Student,2,7.6,Mobile games,PUBG Mobile,Console,80.72,Good,3.53,6.0,7.1,3,6.4,5.7,Poor,Rarely,True,False,True,0.8,Anxious,Often,False,True,False,Moderate,1,6-9h,Casual
GD0831,22,Female,Student,5,6.4,Battle royale,Warzone,Multi-platform,18.13,Average,2.18,2.0,10.3,4,7.3,5.4,Very Poor,Sometimes,True,False,True,1.6,Excited,Sometimes,False,True,False,Moderate,1,6-9h,Action
GD0832,24,Male,Professional,2,5.0,Battle royale,Warzone,Console,120.77,Below Average,,7.0,11.4,4,8.4,5.1,Poor,Never,True,False,True,0.0,Restless,Often,False,False,False,Low,0,3-6h,Action
GD0833,19,Female,Student,5,4.2,Strategy,Age of Empires,Pc,28.98,Average,3.38,8.0,8.3,1,7.5,5.3,Very Poor,Never,False,False,False,0.8,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0834,23,Female,Professional,9,10.2,Strategy,Civilization VI,Mobile,307.08,Below Average,,5.0,0.7,8,3.1,5.1,Very Poor,Never,True,True,True,1.0,Anxious,Sometimes,True,False,True,Severe,2,9-12h,Strategy
GD0835,19,Male,Student,7,5.1,Moba,Mobile Legends,Console,111.43,Below Average,2.29,3.0,9.3,3,7.1,6.5,Fair,Often,True,False,True,1.4,Normal,Never,False,False,False,Low,0,3-6h,Strategy
GD0836,20,Female,Student,7,8.1,Battle royale,Fortnite,Console,47.01,Poor,1.79,5.0,7.9,6,7.8,5.7,Very Poor,Never,False,True,True,0.8,Euphoric,Never,True,True,True,Severe,3,6-9h,Action
GD0837,19,Male,Student,7,6.9,Mobile games,Clash of Clans,Pc,127.17,Poor,2.07,2.0,7.6,3,5.2,3.5,Very Poor,Sometimes,True,False,True,4.3,Restless,Sometimes,True,True,False,High,2,6-9h,Casual
GD0838,24,Male,Professional,3,4.5,Mobile games,Genshin Impact,Multi-platform,145.25,Average,,5.0,6.3,2,8.5,6.6,Fair,Sometimes,True,False,True,2.2,Normal,Often,False,False,False,Low,0,3-6h,Casual
GD0839,18,Female,Student,4,6.1,Rpg,Elden Ring,Multi-platform,31.46,Excellent,3.87,,6.9,4,7.4,6.6,Fair,Rarely,True,False,True,2.2,Normal,Often,False,True,False,Moderate,1,3-6h,Role-playing
GD0840,27,Other,Professional,7,8.8,Fps,Call of Duty,Console,66.85,Average,,10.0,5.2,6,6.0,3.4,Very Poor,Rarely,False,True,True,0.5,Irritable,Daily,True,True,True,Severe,3,6-9h,Action
GD0841,19,Female,Student,2,5.3,Mmo,World of Warcraft,Multi-platform,36.25,Below Average,1.54,9.0,6.6,5,5.7,5.7,Fair,Often,True,False,True,1.9,Restless,Never,False,False,False,Low,0,3-6h,Role-playing
GD0842,16,Male,Student,5,9.0,Fps,Call of Duty,Multi-platform,315.72,Poor,2.8,,3.8,6,7.0,5.8,Poor,Rarely,False,True,True,0.3,Irritable,Rarely,True,True,True,Severe,3,6-9h,Action
GD0843,23,Male,Professional,10,8.3,Strategy,StarCraft II,Pc,14.06,Failing,,4.0,3.1,5,7.6,3.8,Very Poor,Always,True,False,True,7.6,Restless,Sometimes,False,False,False,Low,0,6-9h,Strategy
GD0844,20,Male,Student,2,0.7,Fps,CS:GO,Mobile,16.79,Good,2.36,5.0,14.2,1,8.3,7.0,Good,Always,False,False,False,0.4,Euphoric,Rarely,False,False,False,Low,0,0-3h,Action
GD0845,19,Male,Student,8,10.9,Strategy,StarCraft II,Console,486.86,Good,2.39,5.0,0.0,7,4.6,5.7,Very Poor,Always,True,True,True,3.7,Anxious,Never,True,False,True,Severe,2,9-12h,Strategy
GD0846,21,Female,Student,9,10.1,Strategy,Civilization VI,Pc,216.97,Below Average,3.04,2.0,0.8,8,5.2,4.1,Poor,Always,True,True,True,2.4,Anxious,Rarely,False,False,True,High,1,9-12h,Strategy
GD0847,20,Female,Student,4,5.7,Mmo,Elder Scrolls Online,Mobile,45.63,Below Average,3.04,9.0,6.2,4,5.0,6.1,Fair,Rarely,True,True,True,0.7,Depressed,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0848,21,Male,Student,11,7.0,Mmo,World of Warcraft,Console,100.91,Failing,3.46,6.0,6.1,5,5.6,5.9,Insomnia,Rarely,True,True,True,1.4,Restless,Often,True,True,False,High,2,6-9h,Role-playing
GD0849,23,Male,Professional,9,7.3,Moba,League of Legends,Multi-platform,29.85,Poor,,4.0,5.2,3,8.5,5.6,Very Poor,Often,False,True,True,0.4,Restless,Sometimes,False,False,False,Low,0,6-9h,Strategy
GD0850,21,Female,Student,11,6.1,Strategy,Civilization VI,Pc,102.56,Poor,3.62,8.0,9.4,4,5.1,6.4,Very Poor,Never,False,True,True,1.9,Irritable,Often,False,True,False,Moderate,1,3-6h,Strategy
GD0851,23,Male,Professional,5,7.1,Moba,League of Legends,Multi-platform,89.72,Average,,5.0,4.5,4,6.4,3.7,Good,Never,True,False,True,0.6,Euphoric,Never,True,True,False,High,2,6-9h,Strategy
GD0852,15,Female,Student,1,4.1,Rpg,Skyrim,Multi-platform,47.0,Excellent,2.62,,9.5,3,9.6,6.2,Fair,Rarely,False,False,False,1.0,Anxious,Never,False,False,False,Low,0,3-6h,Role-playing
GD0853,23,Female,Professional,12,4.5,Mmo,Final Fantasy XIV,Console,40.72,Average,,9.0,7.4,3,7.1,5.7,Very Poor,Often,True,False,True,0.4,Restless,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0854,21,Other,Student,3,5.2,Rpg,Cyberpunk 2077,Multi-platform,27.48,Average,3.62,6.0,8.5,3,6.8,5.9,Poor,Rarely,True,False,True,1.3,Anxious,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0855,18,Male,Student,2,2.3,Strategy,StarCraft II,Multi-platform,40.47,Excellent,3.38,,13.8,1,10.8,7.9,Good,Rarely,False,False,False,0.6,Euphoric,Daily,False,False,False,Low,0,0-3h,Strategy
GD0856,26,Other,Professional,9,9.1,Moba,Dota 2,Mobile,413.14,Below Average,,9.0,3.2,6,6.7,5.7,Poor,Never,True,False,True,0.9,Depressed,Never,False,False,False,Moderate,0,6-9h,Strategy
GD0857,18,Male,Student,3,8.2,Mmo,World of Warcraft,Console,75.11,Below Average,3.83,,2.6,8,6.1,5.2,Very Poor,Never,True,False,True,0.7,Irritable,Rarely,False,True,True,High,2,6-9h,Role-playing
GD0858,20,Male,Student,1,4.5,Mmo,Final Fantasy XIV,Console,25.62,Good,2.23,6.0,10.6,4,6.2,6.6,Fair,Often,True,False,True,0.1,Restless,Often,False,False,False,Low,0,3-6h,Role-playing
GD0859,30,Male,Professional,16,6.3,Battle royale,Fortnite,Console,90.63,Excellent,,1.0,8.8,3,5.1,6.5,Good,Rarely,True,False,True,0.3,Angry,Sometimes,False,True,False,Moderate,1,3-6h,Action
GD0860,24,Female,Professional,10,6.1,Mmo,Elder Scrolls Online,Pc,49.79,Below Average,,1.0,10.4,4,5.4,5.9,Fair,Sometimes,True,False,True,2.7,Depressed,Often,False,False,False,Low,0,3-6h,Role-playing
GD0861,20,Male,Student,8,8.1,Mobile games,Clash of Clans,Console,84.8,Failing,3.11,3.0,8.0,6,6.2,3.3,Fair,Always,False,False,False,0.3,Euphoric,Sometimes,True,True,True,Severe,3,6-9h,Casual
GD0862,23,Female,Professional,13,5.6,Mobile games,PUBG Mobile,Console,98.62,Below Average,,5.0,9.9,4,5.2,5.2,Fair,Never,False,True,True,1.7,Normal,Never,False,True,False,Moderate,1,3-6h,Casual
GD0863,19,Male,Student,3,0.6,Moba,Mobile Legends,Console,20.33,Average,3.18,1.0,13.2,2,8.9,7.8,Fair,Always,False,False,False,0.0,Restless,Sometimes,False,False,False,Low,0,0-3h,Strategy
GD0864,19,Male,Student,4,6.6,Moba,League of Legends,Pc,60.38,Below Average,2.36,3.0,6.9,5,6.7,6.0,Very Poor,Sometimes,True,False,True,1.8,Normal,Rarely,True,False,False,Moderate,1,6-9h,Strategy
GD0865,18,Male,Student,8,8.0,Mobile games,PUBG Mobile,Mobile,14.54,Below Average,3.0,,3.5,5,5.3,4.5,Fair,Often,True,True,True,3.1,Irritable,Sometimes,True,True,False,High,2,6-9h,Casual
GD0866,19,Male,Student,1,14.7,Mobile games,Genshin Impact,Multi-platform,178.29,Below Average,2.28,5.0,0.0,10,1.3,3.5,Poor,Never,True,True,True,2.1,Withdrawn,Often,False,True,False,High,1,12h+,Casual
GD0867,23,Female,Professional,8,8.2,Battle royale,Apex Legends,Console,140.71,Below Average,,5.0,8.4,5,5.7,5.0,Fair,Often,True,False,True,2.7,Restless,Rarely,True,True,True,Severe,3,6-9h,Action
GD0868,19,Female,Student,5,4.3,Mobile games,Candy Crush,Console,24.27,Below Average,3.87,3.0,8.3,2,8.5,6.3,Fair,Rarely,False,False,False,0.2,Irritable,Daily,False,False,False,Low,0,3-6h,Casual
GD0869,14,Male,Student,4,3.8,Fps,CS:GO,Console,26.0,Below Average,1.12,,8.9,2,9.3,6.3,Poor,Sometimes,False,False,False,0.6,Angry,Never,False,False,False,Low,0,3-6h,Action
GD0870,17,Male,Student,6,5.8,Mobile games,Genshin Impact,Multi-platform,10.29,Average,1.49,,5.8,4,6.8,6.4,Good,Always,True,True,True,3.1,Euphoric,Often,False,False,False,Low,0,3-6h,Casual
GD0871,13,Male,Student,3,2.9,Moba,Mobile Legends,Multi-platform,36.0,Good,2.27,,9.8,2,9.1,8.5,Fair,Sometimes,False,False,False,0.7,Euphoric,Daily,False,False,False,Low,0,0-3h,Strategy
GD0872,14,Male,Student,4,4.9,Battle royale,Warzone,Mobile,128.35,Excellent,1.78,,7.9,3,7.1,6.1,Poor,Often,True,False,True,0.4,Normal,Sometimes,False,False,False,Low,0,3-6h,Action
GD0873,17,Male,Student,3,6.7,Battle royale,PUBG,Pc,10.6,Below Average,2.99,,6.2,4,7.5,3.4,Good,Rarely,True,False,True,2.7,Withdrawn,Never,True,False,False,Moderate,1,6-9h,Action
GD0874,25,Female,Professional,13,9.5,Battle royale,Fortnite,Pc,204.58,Below Average,,1.0,1.9,7,5.5,4.7,Poor,Sometimes,False,False,False,1.1,Angry,Daily,True,False,True,Severe,2,9-12h,Action
